datetime_AEST,datetime_local,location_id,location_name,BSP,NO2,O3,PM10,VWS,VWD,Sigma,SWS,DBT,SWD
2020-08-04 21:00:00,2020-08-04 21:00:00,10022,Dandenong,3.668,4.994,29.259,5.454,1.633,357.999,20.484,1.73,4.004,192.54
2020-08-04 22:00:00,2020-08-04 22:00:00,10022,Dandenong,10.687,15.697,16.613,7.457,1.748,310.666,49.351,2.768,5.415,252.31
2020-08-04 23:00:00,2020-08-04 23:00:00,10022,Dandenong,14.196,15.554,16.588,9.41,3.715,275.288,28.963,4.217,7.297,277.3
2020-08-05 00:00:00,2020-08-05 00:00:00,10022,Dandenong,8.228,2.181,30.06,10.342,4.668,275.078,15.331,4.83,6.962,276.23
2020-08-05 01:00:00,2020-08-05 01:00:00,10022,Dandenong,,,,11.489,3.8,259.38,19.814,4.048,8.231,260.92
2020-08-05 02:00:00,2020-08-05 02:00:00,10022,Dandenong,12.161,1.39,29.703,16.415,5.583,221.091,14.061,5.748,9.658,220.79
2020-08-05 03:00:00,2020-08-05 03:00:00,10022,Dandenong,16.02,1.28,31.976,20.8,5.838,229.403,13.182,5.982,10.147,228.93
2020-08-05 04:00:00,2020-08-05 04:00:00,10022,Dandenong,17.77,2.008,31.488,22.782,5.877,231.073,12.887,6.013,10.173,230.56
2020-08-05 05:00:00,2020-08-05 05:00:00,10022,Dandenong,17.514,4.397,29.483,23.787,5.577,229.379,12.572,5.703,10.027,229.24
2020-08-05 06:00:00,2020-08-05 06:00:00,10022,Dandenong,17.587,11.124,24.288,24.371,4.854,222.728,16.656,5.046,9.416,221.42
2020-08-05 07:00:00,2020-08-05 07:00:00,10022,Dandenong,17.156,13.511,21.661,24.677,4.299,231.412,12.901,4.402,10.006,231.14
2020-08-05 08:00:00,2020-08-05 08:00:00,10022,Dandenong,16.35,13.75,21.189,22.2,4.836,229.652,22.974,5.219,11.093,230.06
2020-08-05 09:00:00,2020-08-05 09:00:00,10022,Dandenong,14.525,8.529,25.126,21.191,4.523,276.111,15.596,4.684,10.556,276.19
2020-08-05 10:00:00,2020-08-05 10:00:00,10022,Dandenong,15.857,6.701,23.096,20.83,4.901,261.183,16.022,5.081,11.076,261.37
2020-08-05 11:00:00,2020-08-05 11:00:00,10022,Dandenong,11.875,5.459,25.469,16.917,4.558,260.514,16.359,4.732,11.008,260.55
2020-08-05 12:00:00,2020-08-05 12:00:00,10022,Dandenong,9.098,5.252,27.117,13.686,4.491,244.811,18.315,4.72,11.309,245.82
2020-08-05 13:00:00,2020-08-05 13:00:00,10022,Dandenong,6.248,5.959,28.534,8.956,4.255,245.044,19.253,4.466,11.359,246.05
2020-08-05 14:00:00,2020-08-05 14:00:00,10022,Dandenong,6.134,5.719,28.59,13.721,5.286,239.052,14.315,5.435,11.616,239.1
2020-08-05 15:00:00,2020-08-05 15:00:00,10022,Dandenong,6.278,7.871,27.66,14.574,3.772,231.625,16.601,3.923,10.249,231.98
2020-08-05 16:00:00,2020-08-05 16:00:00,10022,Dandenong,4.633,9.968,25.724,12.48,3.353,242.142,18.511,3.516,9.781,241.73
2020-08-05 17:00:00,2020-08-05 17:00:00,10022,Dandenong,6.4,7.941,26.489,14.171,2.911,273.371,15.606,3.014,9.01,273.21
2020-08-05 18:00:00,2020-08-05 18:00:00,10022,Dandenong,7.13,7.805,26.674,11.459,2.356,279.877,15.87,2.44,8.36,281.03
2020-08-05 19:00:00,2020-08-05 19:00:00,10022,Dandenong,9.495,9.194,24.229,10.835,3.073,269.428,15.449,3.179,8.747,269.33
2020-08-05 20:00:00,2020-08-05 20:00:00,10022,Dandenong,5.765,5.018,27.87,9.304,2.08,265.596,17.131,2.168,8.302,265.4
2020-08-05 21:00:00,2020-08-05 21:00:00,10022,Dandenong,5.84,5.815,25.397,10.397,1.907,271.384,17.232,1.986,7.953,271.74
2020-08-05 22:00:00,2020-08-05 22:00:00,10022,Dandenong,6.102,4.571,25.66,6.573,1.892,285.15,14.968,1.952,7.457,286.98
2020-08-05 23:00:00,2020-08-05 23:00:00,10022,Dandenong,6.912,5.025,22.183,7.119,1.271,324.317,18.127,1.328,6.719,313.08
2020-08-06 00:00:00,2020-08-06 00:00:00,10022,Dandenong,9.252,10.487,14.488,7.719,1.917,316.359,18.34,2.003,7.315,310.08
2020-08-06 01:00:00,2020-08-06 01:00:00,10022,Dandenong,,,,9.395,2.091,318.844,16.02,2.16,7.136,312.03
2020-08-06 02:00:00,2020-08-06 02:00:00,10022,Dandenong,11.602,8.008,15.123,7.448,2.152,315.832,16.096,2.227,7.424,313.16
2020-08-06 03:00:00,2020-08-06 03:00:00,10022,Dandenong,9.471,7.954,16.275,7.043,1.699,326.597,17.413,1.772,7.37,311.13
2020-08-06 04:00:00,2020-08-06 04:00:00,10022,Dandenong,7.693,10.344,13.833,7.984,1.504,346.61,20.69,1.609,6.862,239.61
2020-08-06 05:00:00,2020-08-06 05:00:00,10022,Dandenong,7.323,13.54,10.991,7.202,1.652,1.196,15.533,1.71,6.309,167.83
2020-08-06 06:00:00,2020-08-06 06:00:00,10022,Dandenong,12.57,27.529,0.669,11.524,1.83,357.661,14.128,1.878,6.879,203.52
2020-08-06 07:00:00,2020-08-06 07:00:00,10022,Dandenong,15.926,30.601,0.579,13.378,1.272,12.682,21.363,1.347,7.649,104.33
2020-08-06 08:00:00,2020-08-06 08:00:00,10022,Dandenong,21.297,28.6,1.469,15.511,1.038,25.252,27.973,1.148,9.556,76.86
2020-08-06 09:00:00,2020-08-06 09:00:00,10022,Dandenong,22.823,27.17,2.948,17.506,0.727,33.708,47.14,0.94,10.946,96.32
2020-08-06 10:00:00,2020-08-06 10:00:00,10022,Dandenong,19.592,23.76,7.77,15.419,0.959,208.466,65.669,1.346,11.972,198.46
2020-08-06 11:00:00,2020-08-06 11:00:00,10022,Dandenong,14.873,18.532,14.73,15.698,2.233,200.407,37.067,2.73,12.415,204.13
2020-08-06 12:00:00,2020-08-06 12:00:00,10022,Dandenong,7.527,9.259,24.349,10.285,3.113,167.644,23.307,3.368,13.452,167.44
2020-08-06 13:00:00,2020-08-06 13:00:00,10022,Dandenong,6.445,6.354,20.062,12.108,2.777,167.743,24.545,3.01,13.624,168.46
2020-08-06 14:00:00,2020-08-06 14:00:00,10022,Dandenong,5.897,6.832,28.106,0,2.984,169.805,25.632,3.268,13.148,171.22
2020-08-06 15:00:00,2020-08-06 15:00:00,10022,Dandenong,5.871,8.287,27.127,16.818,2.987,150.673,22.187,3.199,12.049,152.4
2020-08-06 16:00:00,2020-08-06 16:00:00,10022,Dandenong,6.392,8.522,25.496,19.631,1.681,160.086,18.331,1.759,10.438,160.91
2020-08-06 17:00:00,2020-08-06 17:00:00,10022,Dandenong,8.222,13.51,19.02,17.825,1.559,161.278,19.737,1.646,9.33,161.79
2020-08-06 18:00:00,2020-08-06 18:00:00,10022,Dandenong,12.791,19.355,13.069,18.747,1.34,122.986,14.84,1.38,8.444,121.9
2020-08-06 19:00:00,2020-08-06 19:00:00,10022,Dandenong,26.826,28.512,5.095,26.139,0.841,83.042,23.662,0.921,7.37,82.39
2020-08-06 20:00:00,2020-08-06 20:00:00,10022,Dandenong,39.809,29.853,1.836,23.753,0.978,108.547,16.214,1.015,6.14,105.63
2020-08-06 21:00:00,2020-08-06 21:00:00,10022,Dandenong,41.621,25.691,2.511,16.857,1.653,133.353,14.966,1.704,6.31,132.43
2020-08-06 22:00:00,2020-08-06 22:00:00,10022,Dandenong,32.449,20.849,5.171,18.55,2.189,129.264,15.016,2.258,6.742,128.24
2020-08-06 23:00:00,2020-08-06 23:00:00,10022,Dandenong,16.885,10.022,15.609,19.399,2.829,127.547,16.003,2.91,5.979,125.77
2020-08-07 00:00:00,2020-08-07 00:00:00,10022,Dandenong,17.251,6.324,16.027,9.087,2.796,131.048,16.063,2.896,5.507,132.86
2020-08-07 01:00:00,2020-08-07 01:00:00,10022,Dandenong,,,,14.224,3.184,116.114,11.506,3.245,5.29,115.49
2020-08-07 02:00:00,2020-08-07 02:00:00,10022,Dandenong,20.884,5.657,15.659,9.957,3.528,120.096,11.87,3.598,5.264,119.62
2020-08-07 03:00:00,2020-08-07 03:00:00,10022,Dandenong,16.626,4.725,16.453,8.938,2.869,118.823,12.661,2.934,5.271,117.74
2020-08-07 04:00:00,2020-08-07 04:00:00,10022,Dandenong,14.042,7.081,14.809,9.409,2.887,125.969,11.817,2.944,5.343,126.03
2020-08-07 05:00:00,2020-08-07 05:00:00,10022,Dandenong,13.226,15.765,7.915,10.478,2.986,124.304,12.309,3.05,5.792,123.68
2020-08-07 06:00:00,2020-08-07 06:00:00,10022,Dandenong,14.861,23.202,3.283,17.746,2.79,127.995,18.009,2.908,6.897,126.7
2020-08-07 07:00:00,2020-08-07 07:00:00,10022,Dandenong,16.055,19.918,5.973,23.099,2.95,114.223,18.161,3.052,8.106,113.72
2020-08-07 08:00:00,2020-08-07 08:00:00,10022,Dandenong,16.811,18.604,9.233,21.835,4.346,116.353,12.22,4.439,8.709,115.57
2020-08-07 09:00:00,2020-08-07 09:00:00,10022,Dandenong,16.246,15.528,11.991,21.76,4.614,121.979,12.488,4.717,10.075,121.46
2020-08-07 10:00:00,2020-08-07 10:00:00,10022,Dandenong,17.499,16.756,11.837,25.607,6.594,118.22,12.071,6.729,11.246,117.75
2020-08-07 11:00:00,2020-08-07 11:00:00,10022,Dandenong,13.541,11.136,19.093,30.257,,,,,,
2020-08-07 12:00:00,2020-08-07 12:00:00,10022,Dandenong,,,,34.558,,,,,,
2020-08-07 13:00:00,2020-08-07 13:00:00,10022,Dandenong,,,,49.11,,,,,,
2020-08-07 14:00:00,2020-08-07 14:00:00,10022,Dandenong,,,,25.071,4.612,111.016,15.281,4.754,11.778,109.31
2020-08-07 15:00:00,2020-08-07 15:00:00,10022,Dandenong,14.374,10.332,19.989,24.169,5.499,112.776,13.088,5.619,11.831,111.69
2020-08-07 16:00:00,2020-08-07 16:00:00,10022,Dandenong,13.495,9.189,21.758,18.995,4.929,119.786,12.294,5.032,11.641,119.28
2020-08-07 17:00:00,2020-08-07 17:00:00,10022,Dandenong,13.482,10.876,20.336,20.03,5.079,111.27,13.96,5.211,11.612,110.25
2020-08-07 18:00:00,2020-08-07 18:00:00,10022,Dandenong,13.008,5.505,25.642,19.684,4.313,110.697,13.245,4.419,11.221,109.6
2020-08-07 19:00:00,2020-08-07 19:00:00,10022,Dandenong,13.527,4.988,25.947,19.854,3.766,116.223,12.655,3.852,10.694,115.13
2020-08-07 20:00:00,2020-08-07 20:00:00,10022,Dandenong,13.444,5.212,25.942,18.247,4.236,120.577,11.215,4.315,10.226,120
2020-08-07 21:00:00,2020-08-07 21:00:00,10022,Dandenong,13.18,4.093,27.093,13.77,5.472,121.664,10.85,5.566,10.218,121.39
2020-08-07 22:00:00,2020-08-07 22:00:00,10022,Dandenong,12.085,2.857,27.351,11.478,5.511,120.998,10.502,5.601,10.152,120.58
2020-08-07 23:00:00,2020-08-07 23:00:00,10022,Dandenong,11.025,1.825,28.246,10.302,5.457,119.234,10.899,5.554,10.272,118.73
2020-08-08 00:00:00,2020-08-08 00:00:00,10022,Dandenong,10,1.499,28.723,10.202,6.051,117.106,10.987,6.158,10.767,116.75
2020-08-08 01:00:00,2020-08-08 01:00:00,10022,Dandenong,,,,6.002,5.536,114.44,11.603,5.644,10.98,113.79
2020-08-08 02:00:00,2020-08-08 02:00:00,10022,Dandenong,4.683,0.554,32.267,4.362,5.751,114.926,11.387,5.86,11.024,114.39
2020-08-08 03:00:00,2020-08-08 03:00:00,10022,Dandenong,4.835,0.766,31.587,6.287,5.17,118.7,11.423,5.269,10.497,118.21
2020-08-08 04:00:00,2020-08-08 04:00:00,10022,Dandenong,4.628,1.442,30.374,8.496,5.695,123.023,10.024,5.779,10.332,122.66
2020-08-08 05:00:00,2020-08-08 05:00:00,10022,Dandenong,5.54,1.941,28.583,7.277,5.247,123.561,10.779,5.336,10.481,123.26
2020-08-08 06:00:00,2020-08-08 06:00:00,10022,Dandenong,5.805,4.552,26.037,6.664,5.068,122.885,10.69,5.151,10.627,122.57
2020-08-08 07:00:00,2020-08-08 07:00:00,10022,Dandenong,6.677,9.632,22.121,10.815,4.411,119.053,10.936,4.487,10.931,118.6
2020-08-08 08:00:00,2020-08-08 08:00:00,10022,Dandenong,8.117,11.708,20.785,11.003,4.22,126.033,12.572,4.313,11.183,126.03
2020-08-08 09:00:00,2020-08-08 09:00:00,10022,Dandenong,11.002,9.39,21.237,14.655,4.918,120.969,10.453,4.997,11.729,120.63
2020-08-08 10:00:00,2020-08-08 10:00:00,10022,Dandenong,10.127,8.74,20.763,12.457,4.636,117.758,11.771,4.73,12.559,117.16
2020-08-08 11:00:00,2020-08-08 11:00:00,10022,Dandenong,9.39,6.881,22.587,9.478,4.615,114.567,11.104,4.7,12.76,114.01
2020-08-08 12:00:00,2020-08-08 12:00:00,10022,Dandenong,6.46,5.797,24.798,6.821,4.171,123.439,10.3,4.236,13.121,123.21
2020-08-08 13:00:00,2020-08-08 13:00:00,10022,Dandenong,7.701,6.906,22.463,8.679,5.139,118.832,10.598,5.223,14.063,118.66
2020-08-08 14:00:00,2020-08-08 14:00:00,10022,Dandenong,6.943,5.064,24.387,5.817,5.302,118.169,11.645,5.406,14.256,117.52
2020-08-08 15:00:00,2020-08-08 15:00:00,10022,Dandenong,5.039,4.078,26.315,6.539,6.31,119.159,10.862,6.415,14.027,118.81
2020-08-08 16:00:00,2020-08-08 16:00:00,10022,Dandenong,6.149,3.406,27.237,6.667,5.567,115.981,11.719,5.675,13.301,115.69
2020-08-08 17:00:00,2020-08-08 17:00:00,10022,Dandenong,8.311,4.132,26.654,10.752,4.87,113.251,14.421,5.004,12.769,111.73
2020-08-08 18:00:00,2020-08-08 18:00:00,10022,Dandenong,9.867,5.001,25.546,8.929,3.921,117.87,13.987,4.025,12.58,117.13
2020-08-08 19:00:00,2020-08-08 19:00:00,10022,Dandenong,12.068,4.422,25.473,8.283,4.05,123.542,13.793,4.155,12.269,123.22
2020-08-08 20:00:00,2020-08-08 20:00:00,10022,Dandenong,13.276,4.221,25.621,7.535,3.898,117.702,13.902,4.004,12.207,117.34
2020-08-08 21:00:00,2020-08-08 21:00:00,10022,Dandenong,13.976,3.763,26.694,6.004,4.041,116.391,13.782,4.149,12.265,116.02
2020-08-08 22:00:00,2020-08-08 22:00:00,10022,Dandenong,10.327,2.712,28.2,5.853,3.714,120.265,14.532,3.823,12.097,119.87
2020-08-08 23:00:00,2020-08-08 23:00:00,10022,Dandenong,9.254,2.482,28.147,6.272,3.597,134.401,14.696,3.701,11.312,134.66
2020-08-09 00:00:00,2020-08-09 00:00:00,10022,Dandenong,7.16,10.035,19.029,6.318,3.303,136.982,16.085,3.414,10.521,137.87
2020-08-09 01:00:00,2020-08-09 01:00:00,10022,Dandenong,,,,5.926,3.797,132.007,13.274,3.893,9.88,132.01
2020-08-09 02:00:00,2020-08-09 02:00:00,10022,Dandenong,4.167,7.127,20.378,4.655,2.356,127.601,18.513,2.447,9.412,128.78
2020-08-09 03:00:00,2020-08-09 03:00:00,10022,Dandenong,4.143,4.43,23.023,5.948,0.961,119.507,26.612,1.047,8.518,110.77
2020-08-09 04:00:00,2020-08-09 04:00:00,10022,Dandenong,5.056,3.396,21.863,6.731,1.356,126.891,22.544,1.435,8.067,122.45
2020-08-09 05:00:00,2020-08-09 05:00:00,10022,Dandenong,5.775,6.342,19.534,7.159,1.611,152.946,19.301,1.698,8.948,152.66
2020-08-09 06:00:00,2020-08-09 06:00:00,10022,Dandenong,7.39,5.133,22.984,11.418,1.313,167.465,23.53,1.417,9.109,169.73
2020-08-09 07:00:00,2020-08-09 07:00:00,10022,Dandenong,6.029,4.471,22.992,9.378,1.086,180.029,28.473,1.215,9.752,182.72
2020-08-09 08:00:00,2020-08-09 08:00:00,10022,Dandenong,7.139,5.63,21.342,8.149,2.875,129.522,20.557,3.008,10.978,131.68
2020-08-09 09:00:00,2020-08-09 09:00:00,10022,Dandenong,4.693,5.338,22.344,6.63,3.69,132.952,16.401,3.824,12.008,133.7
2020-08-09 10:00:00,2020-08-09 10:00:00,10022,Dandenong,4.496,10.181,20.388,6.473,4.706,125.227,16.145,4.861,13.25,124.06
2020-08-09 11:00:00,2020-08-09 11:00:00,10022,Dandenong,4.805,3.433,26.781,5.579,4.638,125.676,15.633,4.795,14.194,125.43
2020-08-09 12:00:00,2020-08-09 12:00:00,10022,Dandenong,5.439,3.352,28.087,5.663,4.336,122.572,16.247,4.488,14.755,121.22
2020-08-09 13:00:00,2020-08-09 13:00:00,10022,Dandenong,4.27,2.414,29.828,7.047,3.944,126.789,18.785,4.153,15.668,126.13
2020-08-09 14:00:00,2020-08-09 14:00:00,10022,Dandenong,4.533,2.897,29.977,6.817,3.642,137.345,17.872,3.799,14.945,138.73
2020-08-09 15:00:00,2020-08-09 15:00:00,10022,Dandenong,6.672,6.828,26.08,12.489,3.87,140.12,19.544,4.067,14.434,142.42
2020-08-09 16:00:00,2020-08-09 16:00:00,10022,Dandenong,8.848,6.002,25.735,14.902,3.968,141.691,15.528,4.099,13.433,142.09
2020-08-09 17:00:00,2020-08-09 17:00:00,10022,Dandenong,11.561,6.937,25.437,16.522,3.193,145.661,18.284,3.324,12.307,146.22
2020-08-09 18:00:00,2020-08-09 18:00:00,10022,Dandenong,16.701,3.712,27.735,20.564,2.22,137.883,18.779,2.334,11.154,138.16
2020-08-09 19:00:00,2020-08-09 19:00:00,10022,Dandenong,16.328,8.239,22.616,19.416,1.33,130.653,18.491,1.401,10.073,128.94
2020-08-09 20:00:00,2020-08-09 20:00:00,10022,Dandenong,16.655,9.847,18.797,18.465,0.989,122.316,20.309,1.052,8.811,119.19
2020-08-09 21:00:00,2020-08-09 21:00:00,10022,Dandenong,18.693,11.3,15.446,16.369,1.235,124.892,24.311,1.323,8.39,119.61
2020-08-09 22:00:00,2020-08-09 22:00:00,10022,Dandenong,22.656,13.025,12.06,16.597,1.029,126.666,16.927,1.07,7.782,126.46
2020-08-09 23:00:00,2020-08-09 23:00:00,10022,Dandenong,20.483,9.051,13.532,12.933,0.374,16.619,70.764,0.872,6.51,181.9
2020-08-10 00:00:00,2020-08-10 00:00:00,10022,Dandenong,24.417,12.807,6.754,13.211,0.957,35.362,24.783,1.048,6.584,43.59
2020-08-10 01:00:00,2020-08-10 01:00:00,10022,Dandenong,,,,11.739,0.787,96.645,20.082,0.83,7.12,94.73
2020-08-10 02:00:00,2020-08-10 02:00:00,10022,Dandenong,15.725,6.983,15.176,11.541,0.772,102.212,21.538,0.808,7.325,99.95
2020-08-10 03:00:00,2020-08-10 03:00:00,10022,Dandenong,13.602,5.109,16.8,10.243,1.001,130.609,18.769,1.044,7.015,127.04
2020-08-10 04:00:00,2020-08-10 04:00:00,10022,Dandenong,14.269,10.94,10.859,10.576,1.291,123.894,16.376,1.346,6.947,122.2
2020-08-10 05:00:00,2020-08-10 05:00:00,10022,Dandenong,18.619,23.119,1.619,13.232,1.259,122.609,12.777,1.287,6.703,121.85
2020-08-10 06:00:00,2020-08-10 06:00:00,10022,Dandenong,25.818,30.499,0.451,24.339,1.395,134.022,19.349,1.465,6.921,137.76
2020-08-10 07:00:00,2020-08-10 07:00:00,10022,Dandenong,31.412,31.351,0.616,34.775,2.244,130.262,12.084,2.292,8.734,130.2
2020-08-10 08:00:00,2020-08-10 08:00:00,10022,Dandenong,30.115,28.352,2.699,40.849,3.203,123.376,13.742,3.293,11.122,123.52
2020-08-10 09:00:00,2020-08-10 09:00:00,10022,Dandenong,22.497,18.94,11.502,32.275,3.524,125.909,14.229,3.627,12.378,125.77
2020-08-10 10:00:00,2020-08-10 10:00:00,10022,Dandenong,17.898,13.139,18.35,13.806,2.764,121.033,21.401,2.921,13.57,118.44
2020-08-10 11:00:00,2020-08-10 11:00:00,10022,Dandenong,20.827,9.519,20.678,18.751,1.771,123.235,30.345,1.988,14.564,123.18
2020-08-10 12:00:00,2020-08-10 12:00:00,10022,Dandenong,23.134,8.296,22.26,17.896,1.489,135.167,40.608,1.758,15.532,134.49
2020-08-10 13:00:00,2020-08-10 13:00:00,10022,Dandenong,20.414,6.978,24.526,15.868,1.863,132.517,30.867,2.108,16.271,131.29
2020-08-10 14:00:00,2020-08-10 14:00:00,10022,Dandenong,18.884,8.139,25.053,16.601,0.551,60.183,73.488,1.428,16.59,161.75
2020-08-10 15:00:00,2020-08-10 15:00:00,10022,Dandenong,16.585,4.441,27.026,14.907,0.916,260.926,89.432,1.673,15.869,192.95
2020-08-10 16:00:00,2020-08-10 16:00:00,10022,Dandenong,20.838,7.862,24.801,15.259,1.208,219.692,27.562,1.353,13.417,215.07
2020-08-10 17:00:00,2020-08-10 17:00:00,10022,Dandenong,26.174,20.47,13.422,18.006,0.743,275.747,25.344,0.822,10.776,275.19
2020-08-10 18:00:00,2020-08-10 18:00:00,10022,Dandenong,33.31,32.152,1.575,23.901,0.497,315.405,47.472,0.776,9.655,234.04
2020-08-10 19:00:00,2020-08-10 19:00:00,10022,Dandenong,61.821,33.997,0.984,27.728,1.058,16.219,20.698,1.117,9.09,106.38
2020-08-10 20:00:00,2020-08-10 20:00:00,10022,Dandenong,80.353,33.066,1.386,30.717,1.211,13.089,18.956,1.267,8.496,87.78
2020-08-10 21:00:00,2020-08-10 21:00:00,10022,Dandenong,89.742,29.846,1.362,30.999,1.94,22.847,12.289,1.982,8.705,31.69
2020-08-10 22:00:00,2020-08-10 22:00:00,10022,Dandenong,93.526,27.856,1.346,31.582,2.168,18.137,12.577,2.217,8.584,41.24
2020-08-10 23:00:00,2020-08-10 23:00:00,10022,Dandenong,80.777,21.724,1.911,23.99,1.917,15.952,13.986,1.97,8.464,55.94
2020-08-11 00:00:00,2020-08-11 00:00:00,10022,Dandenong,50.482,12.12,9.717,12.309,1.446,15.451,20.295,1.514,7.532,72.29
2020-08-11 01:00:00,2020-08-11 01:00:00,10022,Dandenong,,,,12.028,1.471,11.613,13.263,1.51,7.598,72.54
2020-08-11 02:00:00,2020-08-11 02:00:00,10022,Dandenong,33.475,6.903,14.233,11.072,2.009,22.205,11.642,2.048,6.586,30.67
2020-08-11 03:00:00,2020-08-11 03:00:00,10022,Dandenong,33.172,11.699,9.383,10.237,2.208,16.665,14.693,2.278,7.324,62.58
2020-08-11 04:00:00,2020-08-11 04:00:00,10022,Dandenong,28.645,6.874,14.955,9.991,2.15,23.621,14.666,2.215,7.085,35.85
2020-08-11 05:00:00,2020-08-11 05:00:00,10022,Dandenong,28.364,13.446,10.182,10.326,2.244,10.719,16.507,2.33,7.958,91.71
2020-08-11 06:00:00,2020-08-11 06:00:00,10022,Dandenong,23.191,17.114,8.464,11.051,2.198,358.665,16.534,2.284,8.268,191.04
2020-08-11 07:00:00,2020-08-11 07:00:00,10022,Dandenong,23.779,24.344,3.582,13.798,2.546,1.328,20.22,2.677,10.111,165.8
2020-08-11 08:00:00,2020-08-11 08:00:00,10022,Dandenong,22.471,19.31,9.554,12.028,3.031,14.224,16.61,3.143,12.556,76.29
2020-08-11 09:00:00,2020-08-11 09:00:00,10022,Dandenong,15.728,9.963,19.116,11.115,3.29,12.744,19.437,3.445,14.003,96.38
2020-08-11 10:00:00,2020-08-11 10:00:00,10022,Dandenong,10.977,7.056,21.988,9.465,3.638,0.379,20.821,3.855,15.158,175.48
2020-08-11 11:00:00,2020-08-11 11:00:00,10022,Dandenong,6.77,3.473,26.512,6.06,3.548,1.202,19.435,3.731,15.043,166.5
2020-08-11 12:00:00,2020-08-11 12:00:00,10022,Dandenong,6.569,4.344,26.026,6.8,3.355,2.344,18.671,3.516,15.437,158.41
2020-08-11 13:00:00,2020-08-11 13:00:00,10022,Dandenong,7.289,6.087,24.696,15.488,4.514,4.543,20.46,4.765,16,145.2
2020-08-11 14:00:00,2020-08-11 14:00:00,10022,Dandenong,9.353,3.381,29.281,8.206,3.957,358.83,22.389,4.243,15.707,186.56
2020-08-11 15:00:00,2020-08-11 15:00:00,10022,Dandenong,9.815,4.227,27.926,8.06,4.847,12.974,16.681,5.034,14.645,82.28
2020-08-11 16:00:00,2020-08-11 16:00:00,10022,Dandenong,11.367,4.21,28.302,9.238,4.63,14.685,17.726,4.809,13.864,70.75
2020-08-11 17:00:00,2020-08-11 17:00:00,10022,Dandenong,11.986,5.125,26.611,7.121,1.216,37.295,45.143,1.487,13.326,92.09
2020-08-11 18:00:00,2020-08-11 18:00:00,10022,Dandenong,17.593,8.95,22.211,11.675,1.974,16.192,19.67,2.064,12.821,71.82
2020-08-11 19:00:00,2020-08-11 19:00:00,10022,Dandenong,18.138,12.024,19.005,11.079,2.148,21.425,26.08,2.345,12.696,101.32
2020-08-11 20:00:00,2020-08-11 20:00:00,10022,Dandenong,15.548,7.717,22.702,9.51,2.554,25.068,16.164,2.645,12.243,42.17
2020-08-11 21:00:00,2020-08-11 21:00:00,10022,Dandenong,13.05,6.159,23.726,8.415,2.19,17.449,21.168,2.32,12.354,84.01
2020-08-11 22:00:00,2020-08-11 22:00:00,10022,Dandenong,9.449,4.566,25.779,7.354,3.183,15.984,19.159,3.344,12.825,72.96
2020-08-11 23:00:00,2020-08-11 23:00:00,10022,Dandenong,8.141,2.982,27.101,5.783,4.552,7.116,17.022,4.725,13.388,118.75
2020-08-12 00:00:00,2020-08-12 00:00:00,10022,Dandenong,6.994,1.948,28.315,6.957,4.19,18.416,15.384,4.331,13.252,56.05
2020-08-12 01:00:00,2020-08-12 01:00:00,10022,Dandenong,,,,5.816,2.863,23.069,15.981,2.958,12.769,42.13
2020-08-12 02:00:00,2020-08-12 02:00:00,10022,Dandenong,7.555,1.612,26.366,5.896,2.529,17.906,18.246,2.636,12.525,66.2
2020-08-12 03:00:00,2020-08-12 03:00:00,10022,Dandenong,6.492,1.981,25.493,7.57,2.906,8.389,17.088,3.023,12.103,114.8
2020-08-12 04:00:00,2020-08-12 04:00:00,10022,Dandenong,5.466,2.23,24.787,7.911,2.282,19.299,15.142,2.353,11.383,50.26
2020-08-12 05:00:00,2020-08-12 05:00:00,10022,Dandenong,5.875,5.623,20.057,8.263,2.526,24.301,14.061,2.595,10.764,36.64
2020-08-12 06:00:00,2020-08-12 06:00:00,10022,Dandenong,6.785,12.327,13.293,7.12,2.766,18.864,15.025,2.857,10.999,50.99
2020-08-12 07:00:00,2020-08-12 07:00:00,10022,Dandenong,7.766,15.314,9.999,6.381,3.286,20.052,16.766,3.415,11.799,56.97
2020-08-12 08:00:00,2020-08-12 08:00:00,10022,Dandenong,6.28,11.515,14.102,5.548,3.503,15.685,17.822,3.657,13.093,72.5
2020-08-12 09:00:00,2020-08-12 09:00:00,10022,Dandenong,4.315,7.684,18.287,3.423,4.026,16.144,16.099,4.163,14.625,65.17
2020-08-12 10:00:00,2020-08-12 10:00:00,10022,Dandenong,2.791,5.029,21.175,3.961,3.85,11.888,18.053,4.011,15.013,92.11
2020-08-12 11:00:00,2020-08-12 11:00:00,10022,Dandenong,2.732,4.506,21.959,4.385,4.204,2.749,18.224,4.387,15.962,148.98
2020-08-12 12:00:00,2020-08-12 12:00:00,10022,Dandenong,4.418,3.996,23.923,3.439,4.223,359.449,18.497,4.41,16.426,181.41
2020-08-12 13:00:00,2020-08-12 13:00:00,10022,Dandenong,4.604,2.788,26.183,2.98,4.336,6.309,18.786,4.54,16.4,131.93
2020-08-12 14:00:00,2020-08-12 14:00:00,10022,Dandenong,4.967,2.844,26.69,5.491,3.181,0.308,18.321,3.326,15.717,183.17
2020-08-12 15:00:00,2020-08-12 15:00:00,10022,Dandenong,5.627,5.05,23.428,7.694,3.146,15.323,19.624,3.302,15.336,82.63
