datetime_AEST,datetime_local,location_id,location_name,BPM2.5,BSP,CO,SO2,DBT
2020-10-26 20:00:00,2020-10-26 21:00:00,10017,Morwell East,,11.187,0.116,0.318,11.853
2020-10-26 21:00:00,2020-10-26 22:00:00,10017,Morwell East,,11.455,0.115,0.299,11.685
2020-10-26 22:00:00,2020-10-26 23:00:00,10017,Morwell East,,16.06,0.114,0.269,11.224
2020-10-26 23:00:00,2020-10-27 00:00:00,10017,Morwell East,,19.155,0.115,0.589,11.457
2020-10-27 00:00:00,2020-10-27 01:00:00,10017,Morwell East,,,,,11.62
2020-10-27 01:00:00,2020-10-27 02:00:00,10017,Morwell East,,17.32,0.097,0.422,11.257
2020-10-27 02:00:00,2020-10-27 03:00:00,10017,Morwell East,,17.269,0.098,0.75,10.999
2020-10-27 03:00:00,2020-10-27 04:00:00,10017,Morwell East,,14.995,0.103,0.382,10.722
2020-10-27 04:00:00,2020-10-27 05:00:00,10017,Morwell East,,15.711,0.104,0.321,10.658
2020-10-27 05:00:00,2020-10-27 06:00:00,10017,Morwell East,,8.106,0.116,0.528,10.336
2020-10-27 06:00:00,2020-10-27 07:00:00,10017,Morwell East,,11.669,0.13,0.347,10.672
2020-10-27 07:00:00,2020-10-27 08:00:00,10017,Morwell East,,14.043,0.149,0.376,11.892
2020-10-27 08:00:00,2020-10-27 09:00:00,10017,Morwell East,,21.314,0.131,0.45,13.26
2020-10-27 09:00:00,2020-10-27 10:00:00,10017,Morwell East,,16.964,0.136,0.341,12.52
2020-10-27 10:00:00,2020-10-27 11:00:00,10017,Morwell East,,21.476,0.14,0.268,13.454
2020-10-27 11:00:00,2020-10-27 12:00:00,10017,Morwell East,,16.699,0.131,0.297,14.317
2020-10-27 12:00:00,2020-10-27 13:00:00,10017,Morwell East,,15.332,0.145,2.95,14.169
2020-10-27 13:00:00,2020-10-27 14:00:00,10017,Morwell East,,19.48,0.153,0.939,14.656
2020-10-27 14:00:00,2020-10-27 15:00:00,10017,Morwell East,,15.591,0.155,1.201,13.84
2020-10-27 15:00:00,2020-10-27 16:00:00,10017,Morwell East,,20.92,0.142,0.239,13.51
2020-10-27 16:00:00,2020-10-27 17:00:00,10017,Morwell East,,24.017,0.159,0.136,13.489
2020-10-27 17:00:00,2020-10-27 18:00:00,10017,Morwell East,,20.835,0.14,0.067,13.842
2020-10-27 18:00:00,2020-10-27 19:00:00,10017,Morwell East,,19.905,0.155,0.248,13.308
2020-10-27 19:00:00,2020-10-27 20:00:00,10017,Morwell East,,18.448,0.158,0.192,12.542
2020-10-27 20:00:00,2020-10-27 21:00:00,10017,Morwell East,,22.373,0.15,0.488,12.347
2020-10-27 21:00:00,2020-10-27 22:00:00,10017,Morwell East,,20.255,0.139,0.21,12.313
2020-10-27 22:00:00,2020-10-27 23:00:00,10017,Morwell East,,16.707,0.127,0.184,12.44
2020-10-27 23:00:00,2020-10-28 00:00:00,10017,Morwell East,,14.888,0.13,0.373,12.056
2020-10-28 00:00:00,2020-10-28 01:00:00,10017,Morwell East,,,,,12.073
2020-10-28 01:00:00,2020-10-28 02:00:00,10017,Morwell East,,11.31,0.125,-0.231,12.236
2020-10-28 02:00:00,2020-10-28 03:00:00,10017,Morwell East,,8.348,0.125,-0.066,12.466
2020-10-28 03:00:00,2020-10-28 04:00:00,10017,Morwell East,,9.212,0.135,-0.034,12.495
2020-10-28 04:00:00,2020-10-28 05:00:00,10017,Morwell East,,9.616,0.143,-0.013,12.328
2020-10-28 05:00:00,2020-10-28 06:00:00,10017,Morwell East,,10.945,0.156,-0.072,12.447
2020-10-28 06:00:00,2020-10-28 07:00:00,10017,Morwell East,,10.558,0.167,0.125,12.418
2020-10-28 07:00:00,2020-10-28 08:00:00,10017,Morwell East,,10.839,0.17,0.052,13.367
2020-10-28 08:00:00,2020-10-28 09:00:00,10017,Morwell East,,8.989,0.164,0.167,15.043
2020-10-28 09:00:00,2020-10-28 10:00:00,10017,Morwell East,,7.733,0.158,0.388,16.893
2020-10-28 10:00:00,2020-10-28 11:00:00,10017,Morwell East,,6.618,0.146,0.63,18.042
2020-10-28 11:00:00,2020-10-28 12:00:00,10017,Morwell East,,5.803,0.147,0.618,18.139
2020-10-28 12:00:00,2020-10-28 13:00:00,10017,Morwell East,,8.573,0.154,0.582,19.368
2020-10-28 13:00:00,2020-10-28 14:00:00,10017,Morwell East,,6.255,0.17,0.57,19.827
2020-10-28 14:00:00,2020-10-28 15:00:00,10017,Morwell East,,5.674,0.156,0.623,20.299
2020-10-28 15:00:00,2020-10-28 16:00:00,10017,Morwell East,,5.533,0.167,1.069,20.402
2020-10-28 16:00:00,2020-10-28 17:00:00,10017,Morwell East,,6.051,0.144,1.412,18.877
2020-10-28 17:00:00,2020-10-28 18:00:00,10017,Morwell East,,6.777,0.138,0.737,17.253
2020-10-28 18:00:00,2020-10-28 19:00:00,10017,Morwell East,,7.399,0.137,-0.121,15.473
2020-10-28 19:00:00,2020-10-28 20:00:00,10017,Morwell East,,7.167,0.139,-0.292,14.611
2020-10-28 20:00:00,2020-10-28 21:00:00,10017,Morwell East,,8.276,0.141,-0.447,14.101
2020-10-28 21:00:00,2020-10-28 22:00:00,10017,Morwell East,,9.89,0.14,-0.236,13.478
2020-10-28 22:00:00,2020-10-28 23:00:00,10017,Morwell East,,9.307,0.146,-0.09,13.232
2020-10-28 23:00:00,2020-10-29 00:00:00,10017,Morwell East,,8.583,0.162,0.091,13.061
2020-10-29 00:00:00,2020-10-29 01:00:00,10017,Morwell East,,,,,13.377
2020-10-29 01:00:00,2020-10-29 02:00:00,10017,Morwell East,,8.728,0.132,,13.356
2020-10-29 02:00:00,2020-10-29 03:00:00,10017,Morwell East,,8.69,0.14,,13.331
2020-10-29 03:00:00,2020-10-29 04:00:00,10017,Morwell East,,7.633,0.139,,13.341
2020-10-29 04:00:00,2020-10-29 05:00:00,10017,Morwell East,,7.77,0.178,,12.687
2020-10-29 05:00:00,2020-10-29 06:00:00,10017,Morwell East,,8.226,,,11.986
2020-10-29 06:00:00,2020-10-29 07:00:00,10017,Morwell East,,8.812,,,13.842
2020-10-29 07:00:00,2020-10-29 08:00:00,10017,Morwell East,,6.022,,,14.795
2020-10-29 08:00:00,2020-10-29 09:00:00,10017,Morwell East,,5.006,,,16.069
2020-10-29 09:00:00,2020-10-29 10:00:00,10017,Morwell East,,5.771,,,18.105
2020-10-29 10:00:00,2020-10-29 11:00:00,10017,Morwell East,,5.227,,,19.549
2020-10-29 11:00:00,2020-10-29 12:00:00,10017,Morwell East,,5.585,0.139,,21.084
2020-10-29 12:00:00,2020-10-29 13:00:00,10017,Morwell East,,6.086,0.139,,22.209
2020-10-29 13:00:00,2020-10-29 14:00:00,10017,Morwell East,,6.253,0.145,,21.337
2020-10-29 14:00:00,2020-10-29 15:00:00,10017,Morwell East,,7.355,0.165,,19.516
2020-10-29 15:00:00,2020-10-29 16:00:00,10017,Morwell East,,7.366,0.145,,17.101
2020-10-29 16:00:00,2020-10-29 17:00:00,10017,Morwell East,,7.96,0.202,,16.559
2020-10-29 17:00:00,2020-10-29 18:00:00,10017,Morwell East,,7.813,0.192,,16.545
2020-10-29 18:00:00,2020-10-29 19:00:00,10017,Morwell East,,8.539,0.157,,15.766
2020-10-29 19:00:00,2020-10-29 20:00:00,10017,Morwell East,,9.05,0.167,,15.012
2020-10-29 20:00:00,2020-10-29 21:00:00,10017,Morwell East,,11.381,0.182,,14.656
2020-10-29 21:00:00,2020-10-29 22:00:00,10017,Morwell East,,13.047,0.182,,14.706
2020-10-29 22:00:00,2020-10-29 23:00:00,10017,Morwell East,,12.706,0.149,,14.72
2020-10-29 23:00:00,2020-10-30 00:00:00,10017,Morwell East,,13.894,0.153,,14.409
2020-10-30 00:00:00,2020-10-30 01:00:00,10017,Morwell East,,,,,14.126
2020-10-30 01:00:00,2020-10-30 02:00:00,10017,Morwell East,,11.362,0.123,,14.342
2020-10-30 02:00:00,2020-10-30 03:00:00,10017,Morwell East,,13.164,0.107,,14.351
2020-10-30 03:00:00,2020-10-30 04:00:00,10017,Morwell East,,14.036,0.093,,14.109
2020-10-30 04:00:00,2020-10-30 05:00:00,10017,Morwell East,,15.666,0.096,,13.828
2020-10-30 05:00:00,2020-10-30 06:00:00,10017,Morwell East,,14.432,0.099,,13.809
2020-10-30 06:00:00,2020-10-30 07:00:00,10017,Morwell East,,15.712,0.101,,14.547
2020-10-30 07:00:00,2020-10-30 08:00:00,10017,Morwell East,,21.913,0.134,,15.841
2020-10-30 08:00:00,2020-10-30 09:00:00,10017,Morwell East,,13.919,0.126,,17.112
2020-10-30 09:00:00,2020-10-30 10:00:00,10017,Morwell East,,9.846,0.104,,17.592
2020-10-30 10:00:00,2020-10-30 11:00:00,10017,Morwell East,,8.622,0.097,,18.949
2020-10-30 11:00:00,2020-10-30 12:00:00,10017,Morwell East,,7.112,0.075,,20.144
2020-10-30 12:00:00,2020-10-30 13:00:00,10017,Morwell East,,7.882,0.067,,21.088
2020-10-30 13:00:00,2020-10-30 14:00:00,10017,Morwell East,,8.337,0.074,,21.634
2020-10-30 14:00:00,2020-10-30 15:00:00,10017,Morwell East,,8.511,0.085,,21.315
2020-10-30 15:00:00,2020-10-30 16:00:00,10017,Morwell East,,9.168,0.075,,20.646
2020-10-30 16:00:00,2020-10-30 17:00:00,10017,Morwell East,,6.814,0.051,,19.894
2020-10-30 17:00:00,2020-10-30 18:00:00,10017,Morwell East,,6.031,0.036,,18.217
2020-10-30 18:00:00,2020-10-30 19:00:00,10017,Morwell East,,5.827,-0.012,,16.547
2020-10-30 19:00:00,2020-10-30 20:00:00,10017,Morwell East,,7.877,-0.026,,15.56
2020-10-30 20:00:00,2020-10-30 21:00:00,10017,Morwell East,,8.146,-0.05,,14.836
2020-10-30 21:00:00,2020-10-30 22:00:00,10017,Morwell East,,6.795,-0.047,,14.367
2020-10-30 22:00:00,2020-10-30 23:00:00,10017,Morwell East,,6.745,-0.059,,13.724
2020-10-30 23:00:00,2020-10-31 00:00:00,10017,Morwell East,,6.725,-0.048,,13.438
2020-10-31 00:00:00,2020-10-31 01:00:00,10017,Morwell East,,,,,12.747
2020-10-31 01:00:00,2020-10-31 02:00:00,10017,Morwell East,,5.18,0.105,,13.368
2020-10-31 02:00:00,2020-10-31 03:00:00,10017,Morwell East,,5.414,0.116,,13.808
2020-10-31 03:00:00,2020-10-31 04:00:00,10017,Morwell East,,5.54,0.117,,13.746
2020-10-31 04:00:00,2020-10-31 05:00:00,10017,Morwell East,,5.481,0.11,,13.851
2020-10-31 05:00:00,2020-10-31 06:00:00,10017,Morwell East,,5.628,0.108,,14.227
2020-10-31 06:00:00,2020-10-31 07:00:00,10017,Morwell East,,5.438,0.11,,15.117
2020-10-31 07:00:00,2020-10-31 08:00:00,10017,Morwell East,,5.641,0.127,,16.464
2020-10-31 08:00:00,2020-10-31 09:00:00,10017,Morwell East,,5.367,0.13,,17.476
2020-10-31 09:00:00,2020-10-31 10:00:00,10017,Morwell East,,6.644,0.142,,19.262
2020-10-31 10:00:00,2020-10-31 11:00:00,10017,Morwell East,,5.428,0.131,,20.814
2020-10-31 11:00:00,2020-10-31 12:00:00,10017,Morwell East,,4.526,0.12,,20.208
2020-10-31 12:00:00,2020-10-31 13:00:00,10017,Morwell East,,4.866,0.118,,19.833
2020-10-31 13:00:00,2020-10-31 14:00:00,10017,Morwell East,,5.374,0.137,,19.669
2020-10-31 14:00:00,2020-10-31 15:00:00,10017,Morwell East,,5.891,0.154,,19.486
2020-10-31 15:00:00,2020-10-31 16:00:00,10017,Morwell East,,4.293,0.111,,21.163
2020-10-31 16:00:00,2020-10-31 17:00:00,10017,Morwell East,,4.728,0.129,,19.957
2020-10-31 17:00:00,2020-10-31 18:00:00,10017,Morwell East,,4.914,0.101,,19.24
2020-10-31 18:00:00,2020-10-31 19:00:00,10017,Morwell East,,6.371,0.111,,17.583
2020-10-31 19:00:00,2020-10-31 20:00:00,10017,Morwell East,,8.099,0.09,,15.464
2020-10-31 20:00:00,2020-10-31 21:00:00,10017,Morwell East,,11.513,0.114,,13.985
2020-10-31 21:00:00,2020-10-31 22:00:00,10017,Morwell East,,11.367,0.097,,13.125
2020-10-31 22:00:00,2020-10-31 23:00:00,10017,Morwell East,,12.369,0.079,,12.342
2020-10-31 23:00:00,2020-11-01 00:00:00,10017,Morwell East,,12.773,0.078,,11.813
2020-11-01 00:00:00,2020-11-01 01:00:00,10017,Morwell East,,,,,11.663
2020-11-01 01:00:00,2020-11-01 02:00:00,10017,Morwell East,,7.539,0.08,,12.207
2020-11-01 02:00:00,2020-11-01 03:00:00,10017,Morwell East,,8.167,0.068,,11.534
2020-11-01 03:00:00,2020-11-01 04:00:00,10017,Morwell East,,11.003,0.085,,10.595
2020-11-01 04:00:00,2020-11-01 05:00:00,10017,Morwell East,,11.361,0.076,,9.855
2020-11-01 05:00:00,2020-11-01 06:00:00,10017,Morwell East,,10.27,0.075,,9.481
2020-11-01 06:00:00,2020-11-01 07:00:00,10017,Morwell East,,9.914,0.073,,12.748
2020-11-01 07:00:00,2020-11-01 08:00:00,10017,Morwell East,,11.571,0.064,,14.837
2020-11-01 08:00:00,2020-11-01 09:00:00,10017,Morwell East,,22.656,0.065,,16.36
2020-11-01 09:00:00,2020-11-01 10:00:00,10017,Morwell East,,28.143,0.083,,17.821
2020-11-01 10:00:00,2020-11-01 11:00:00,10017,Morwell East,,25.9,0.086,,18.554
2020-11-01 11:00:00,2020-11-01 12:00:00,10017,Morwell East,,25.188,0.086,,20.015
2020-11-01 12:00:00,2020-11-01 13:00:00,10017,Morwell East,,20.356,0.071,,20.716
2020-11-01 13:00:00,2020-11-01 14:00:00,10017,Morwell East,,19.827,0.088,,21.618
2020-11-01 14:00:00,2020-11-01 15:00:00,10017,Morwell East,,25.127,0.074,,21.671
2020-11-01 15:00:00,2020-11-01 16:00:00,10017,Morwell East,,27.264,0.09,,22.26
2020-11-01 16:00:00,2020-11-01 17:00:00,10017,Morwell East,,27.365,0.111,,20.514
2020-11-01 17:00:00,2020-11-01 18:00:00,10017,Morwell East,,20.23,0.123,,19.512
2020-11-01 18:00:00,2020-11-01 19:00:00,10017,Morwell East,,18.374,0.103,,17.641
2020-11-01 19:00:00,2020-11-01 20:00:00,10017,Morwell East,,14.022,0.125,,15.656
2020-11-01 20:00:00,2020-11-01 21:00:00,10017,Morwell East,,10.501,0.114,,13.934
2020-11-01 21:00:00,2020-11-01 22:00:00,10017,Morwell East,,7.889,0.075,,13.372
2020-11-01 22:00:00,2020-11-01 23:00:00,10017,Morwell East,,8.639,0.072,,13.62
2020-11-01 23:00:00,2020-11-02 00:00:00,10017,Morwell East,,8.74,0.058,,12.768
2020-11-02 00:00:00,2020-11-02 01:00:00,10017,Morwell East,,,,,12.196
2020-11-02 01:00:00,2020-11-02 02:00:00,10017,Morwell East,,9.649,0.094,,12.51
2020-11-02 02:00:00,2020-11-02 03:00:00,10017,Morwell East,,11.988,0.098,,12.647
2020-11-02 03:00:00,2020-11-02 04:00:00,10017,Morwell East,,13.608,0.103,,12.825
2020-11-02 04:00:00,2020-11-02 05:00:00,10017,Morwell East,,11.646,0.132,,13.269
2020-11-02 05:00:00,2020-11-02 06:00:00,10017,Morwell East,,12.092,0.147,,13.266
2020-11-02 06:00:00,2020-11-02 07:00:00,10017,Morwell East,,13.772,0.13,,13.783
2020-11-02 07:00:00,2020-11-02 08:00:00,10017,Morwell East,,16.75,0.119,,14.133
2020-11-02 08:00:00,2020-11-02 09:00:00,10017,Morwell East,,13.413,0.107,,15.527
2020-11-02 09:00:00,2020-11-02 10:00:00,10017,Morwell East,,13.718,0.112,,17.485
2020-11-02 10:00:00,2020-11-02 11:00:00,10017,Morwell East,,13.967,0.154,,19.787
2020-11-02 11:00:00,2020-11-02 12:00:00,10017,Morwell East,,11.842,0.179,,21.585
2020-11-02 12:00:00,2020-11-02 13:00:00,10017,Morwell East,,11.331,0.183,,22.989
2020-11-02 13:00:00,2020-11-02 14:00:00,10017,Morwell East,,12.013,0.198,,24.342
2020-11-02 14:00:00,2020-11-02 15:00:00,10017,Morwell East,,13.291,0.207,,25.404
2020-11-02 15:00:00,2020-11-02 16:00:00,10017,Morwell East,,12.245,0.106,,25.945
2020-11-02 16:00:00,2020-11-02 17:00:00,10017,Morwell East,,11.677,0.058,,24.985
2020-11-02 17:00:00,2020-11-02 18:00:00,10017,Morwell East,,10.828,0.08,,23.037
2020-11-02 18:00:00,2020-11-02 19:00:00,10017,Morwell East,,10.583,0.089,,20.333
2020-11-02 19:00:00,2020-11-02 20:00:00,10017,Morwell East,,11.362,0.08,,17.913
2020-11-02 20:00:00,2020-11-02 21:00:00,10017,Morwell East,,16.228,0.102,,16.469
2020-11-02 21:00:00,2020-11-02 22:00:00,10017,Morwell East,,13.985,0.18,,15.196
2020-11-02 22:00:00,2020-11-02 23:00:00,10017,Morwell East,,14.539,0.106,,14.138
2020-11-02 23:00:00,2020-11-03 00:00:00,10017,Morwell East,,19.717,0.152,,13.156
2020-11-03 00:00:00,2020-11-03 01:00:00,10017,Morwell East,,,,,12.139
2020-11-03 01:00:00,2020-11-03 02:00:00,10017,Morwell East,,15.949,0.103,,11.371
2020-11-03 02:00:00,2020-11-03 03:00:00,10017,Morwell East,,13.813,0.106,,10.985
2020-11-03 03:00:00,2020-11-03 04:00:00,10017,Morwell East,,13.717,0.107,,10.579
2020-11-03 04:00:00,2020-11-03 05:00:00,10017,Morwell East,,13.573,0.105,,10.076
2020-11-03 05:00:00,2020-11-03 06:00:00,10017,Morwell East,,14.165,0.102,,10.198
2020-11-03 06:00:00,2020-11-03 07:00:00,10017,Morwell East,,16.719,0.144,,14.018
2020-11-03 07:00:00,2020-11-03 08:00:00,10017,Morwell East,,19.134,0.143,,17.609
2020-11-03 08:00:00,2020-11-03 09:00:00,10017,Morwell East,,18.299,0.133,,19.803
2020-11-03 09:00:00,2020-11-03 10:00:00,10017,Morwell East,,19.707,0.127,,23.236
2020-11-03 10:00:00,2020-11-03 11:00:00,10017,Morwell East,,24.506,0.148,,25.584
2020-11-03 11:00:00,2020-11-03 12:00:00,10017,Morwell East,,24.366,0.156,,27.948
2020-11-03 12:00:00,2020-11-03 13:00:00,10017,Morwell East,,23.983,0.138,,29.704
2020-11-03 13:00:00,2020-11-03 14:00:00,10017,Morwell East,,24.616,0.152,,30.415
2020-11-03 14:00:00,2020-11-03 15:00:00,10017,Morwell East,,25.039,0.152,,30.691
2020-11-03 15:00:00,2020-11-03 16:00:00,10017,Morwell East,,22.169,0.154,,29.805
2020-11-03 16:00:00,2020-11-03 17:00:00,10017,Morwell East,,19.983,0.145,,28.765
2020-11-03 17:00:00,2020-11-03 18:00:00,10017,Morwell East,,17.044,0.144,,26.191
2020-11-03 18:00:00,2020-11-03 19:00:00,10017,Morwell East,,15.818,0.163,,23.807
2020-11-03 19:00:00,2020-11-03 20:00:00,10017,Morwell East,,16.675,0.186,,22.535
2020-11-03 20:00:00,2020-11-03 21:00:00,10017,Morwell East,,16.298,0.217,,21.137
2020-11-03 21:00:00,2020-11-03 22:00:00,10017,Morwell East,,18.159,0.275,,18.793
2020-11-03 22:00:00,2020-11-03 23:00:00,10017,Morwell East,,18.063,0.179,,18.313
2020-11-03 23:00:00,2020-11-04 00:00:00,10017,Morwell East,,18.077,0.2,,17.74
2020-11-04 00:00:00,2020-11-04 01:00:00,10017,Morwell East,,,,,16.808
2020-11-04 01:00:00,2020-11-04 02:00:00,10017,Morwell East,,16.893,0.086,,15.283
2020-11-04 02:00:00,2020-11-04 03:00:00,10017,Morwell East,,17.963,0.073,,15.802
2020-11-04 03:00:00,2020-11-04 04:00:00,10017,Morwell East,,18.617,0.065,,16.313
2020-11-04 04:00:00,2020-11-04 05:00:00,10017,Morwell East,,19.256,0.098,,16.357
2020-11-04 05:00:00,2020-11-04 06:00:00,10017,Morwell East,,20.216,0.131,,16.547
2020-11-04 06:00:00,2020-11-04 07:00:00,10017,Morwell East,,21.751,0.166,,17.51
2020-11-04 07:00:00,2020-11-04 08:00:00,10017,Morwell East,,34.874,0.258,,18.945
2020-11-04 08:00:00,2020-11-04 09:00:00,10017,Morwell East,,37.263,0.332,,21.541
2020-11-04 09:00:00,2020-11-04 10:00:00,10017,Morwell East,,20.503,0.151,,24.675
2020-11-04 10:00:00,2020-11-04 11:00:00,10017,Morwell East,,18.523,0.097,,25.306
2020-11-04 11:00:00,2020-11-04 12:00:00,10017,Morwell East,,17.528,0.097,,23.865
2020-11-04 12:00:00,2020-11-04 13:00:00,10017,Morwell East,,21.707,0.1,,18.896
2020-11-04 13:00:00,2020-11-04 14:00:00,10017,Morwell East,,12.686,0.09,,18.125
2020-11-04 14:00:00,2020-11-04 15:00:00,10017,Morwell East,,9.335,0.067,,16.354
2020-11-04 15:00:00,2020-11-04 16:00:00,10017,Morwell East,,2.96,0.05,,16.376
2020-11-04 16:00:00,2020-11-04 17:00:00,10017,Morwell East,,2.594,0.05,,15.764
2020-11-04 17:00:00,2020-11-04 18:00:00,10017,Morwell East,,5.803,0.043,,14.036
2020-11-04 18:00:00,2020-11-04 19:00:00,10017,Morwell East,,12.08,0.041,,13.126
2020-11-04 19:00:00,2020-11-04 20:00:00,10017,Morwell East,,10.79,0.029,,12.685
2020-11-04 20:00:00,2020-11-04 21:00:00,10017,Morwell East,,9.802,0.026,,12.364
2020-11-04 21:00:00,2020-11-04 22:00:00,10017,Morwell East,,11.608,0.019,,12.322
2020-11-04 22:00:00,2020-11-04 23:00:00,10017,Morwell East,,9.973,0.015,,11.892
2020-11-04 23:00:00,2020-11-05 00:00:00,10017,Morwell East,,11.366,0.01,,11.91
2020-11-05 00:00:00,2020-11-05 01:00:00,10017,Morwell East,,,,,11.688
2020-11-05 01:00:00,2020-11-05 02:00:00,10017,Morwell East,,8.686,0.05,,11.383
2020-11-05 02:00:00,2020-11-05 03:00:00,10017,Morwell East,,10.763,0.045,,11.131
2020-11-05 03:00:00,2020-11-05 04:00:00,10017,Morwell East,,13.032,0.054,,10.119
2020-11-05 04:00:00,2020-11-05 05:00:00,10017,Morwell East,,14.473,0.047,,9.117
2020-11-05 05:00:00,2020-11-05 06:00:00,10017,Morwell East,,14.737,0.072,,9.062
2020-11-05 06:00:00,2020-11-05 07:00:00,10017,Morwell East,,13.563,0.069,,10.618
2020-11-05 07:00:00,2020-11-05 08:00:00,10017,Morwell East,,10.684,0.045,,12.496
2020-11-05 08:00:00,2020-11-05 09:00:00,10017,Morwell East,,10.12,0.047,,13.619
2020-11-05 09:00:00,2020-11-05 10:00:00,10017,Morwell East,,9.925,0.032,,14.303
2020-11-05 10:00:00,2020-11-05 11:00:00,10017,Morwell East,,12.708,0.04,,15.444
2020-11-05 11:00:00,2020-11-05 12:00:00,10017,Morwell East,,10.185,0.047,,15.189
2020-11-05 12:00:00,2020-11-05 13:00:00,10017,Morwell East,,9.679,0.042,,15.82
2020-11-05 13:00:00,2020-11-05 14:00:00,10017,Morwell East,,10.958,0.05,,15.666
2020-11-05 14:00:00,2020-11-05 15:00:00,10017,Morwell East,,9.344,0.047,,15.143
2020-11-05 15:00:00,2020-11-05 16:00:00,10017,Morwell East,,10.665,0.051,,15.242
2020-11-05 16:00:00,2020-11-05 17:00:00,10017,Morwell East,,8.558,0.059,,14.711
2020-11-05 17:00:00,2020-11-05 18:00:00,10017,Morwell East,,6.805,0.025,,13.526
2020-11-05 18:00:00,2020-11-05 19:00:00,10017,Morwell East,,8.185,0.027,,11.941
2020-11-05 19:00:00,2020-11-05 20:00:00,10017,Morwell East,,12.031,0.044,,11.198
2020-11-05 20:00:00,2020-11-05 21:00:00,10017,Morwell East,,14.341,0.062,,10.374
2020-11-05 21:00:00,2020-11-05 22:00:00,10017,Morwell East,,15.342,0.045,,10.725
2020-11-05 22:00:00,2020-11-05 23:00:00,10017,Morwell East,,11.719,0.054,,10.835
2020-11-05 23:00:00,2020-11-06 00:00:00,10017,Morwell East,,12.478,0.062,,10.725
2020-11-06 00:00:00,2020-11-06 01:00:00,10017,Morwell East,,,,,10.551
2020-11-06 01:00:00,2020-11-06 02:00:00,10017,Morwell East,,10.139,0.112,,10.444
2020-11-06 02:00:00,2020-11-06 03:00:00,10017,Morwell East,,10.547,0.119,,10.554
2020-11-06 03:00:00,2020-11-06 04:00:00,10017,Morwell East,,9.971,0.108,,10.577
2020-11-06 04:00:00,2020-11-06 05:00:00,10017,Morwell East,,9.085,0.102,,10.763
2020-11-06 05:00:00,2020-11-06 06:00:00,10017,Morwell East,,8.37,0.104,,10.948
2020-11-06 06:00:00,2020-11-06 07:00:00,10017,Morwell East,,8.932,0.11,,11.373
2020-11-06 07:00:00,2020-11-06 08:00:00,10017,Morwell East,,8.426,0.122,,12.15
2020-11-06 08:00:00,2020-11-06 09:00:00,10017,Morwell East,,7.568,0.097,,13.012
2020-11-06 09:00:00,2020-11-06 10:00:00,10017,Morwell East,,6.396,0.121,,14.046
2020-11-06 10:00:00,2020-11-06 11:00:00,10017,Morwell East,,5.836,0.116,,14.475
2020-11-06 11:00:00,2020-11-06 12:00:00,10017,Morwell East,,5.705,0.122,,15.326
2020-11-06 12:00:00,2020-11-06 13:00:00,10017,Morwell East,,5.684,0.135,,16.059
2020-11-06 13:00:00,2020-11-06 14:00:00,10017,Morwell East,,6.03,0.136,,16.438
2020-11-06 14:00:00,2020-11-06 15:00:00,10017,Morwell East,,6.29,0.12,,15.702
2020-11-06 15:00:00,2020-11-06 16:00:00,10017,Morwell East,,4.432,0.139,,16.209
2020-11-06 16:00:00,2020-11-06 17:00:00,10017,Morwell East,,6.78,0.125,,14.661
2020-11-06 17:00:00,2020-11-06 18:00:00,10017,Morwell East,,4.858,0.122,,13.663
2020-11-06 18:00:00,2020-11-06 19:00:00,10017,Morwell East,,5.525,0.122,,13.562
2020-11-06 19:00:00,2020-11-06 20:00:00,10017,Morwell East,,7.813,0.134,,12.764
2020-11-06 20:00:00,2020-11-06 21:00:00,10017,Morwell East,,8.666,0.135,,12.425
2020-11-06 21:00:00,2020-11-06 22:00:00,10017,Morwell East,,8.228,0.144,,11.76
2020-11-06 22:00:00,2020-11-06 23:00:00,10017,Morwell East,,9.025,0.132,,11.588
2020-11-06 23:00:00,2020-11-07 00:00:00,10017,Morwell East,,9.05,0.144,,11.597
2020-11-07 00:00:00,2020-11-07 01:00:00,10017,Morwell East,,,,,11.063
2020-11-07 01:00:00,2020-11-07 02:00:00,10017,Morwell East,,11.351,0.062,,10.529
2020-11-07 02:00:00,2020-11-07 03:00:00,10017,Morwell East,,18.667,0.068,,9.469
2020-11-07 03:00:00,2020-11-07 04:00:00,10017,Morwell East,,20.414,0.071,,8.838
2020-11-07 04:00:00,2020-11-07 05:00:00,10017,Morwell East,,20.105,0.064,,9.182
2020-11-07 05:00:00,2020-11-07 06:00:00,10017,Morwell East,,18.729,0.114,,8.593
2020-11-07 06:00:00,2020-11-07 07:00:00,10017,Morwell East,,16.969,0.07,,10.972
2020-11-07 07:00:00,2020-11-07 08:00:00,10017,Morwell East,,15.518,0.053,,13.467
2020-11-07 08:00:00,2020-11-07 09:00:00,10017,Morwell East,,13.409,0.051,,13.737
2020-11-07 09:00:00,2020-11-07 10:00:00,10017,Morwell East,,11.623,0.051,,14.576
2020-11-07 10:00:00,2020-11-07 11:00:00,10017,Morwell East,,10.937,0.035,,15.821
2020-11-07 11:00:00,2020-11-07 12:00:00,10017,Morwell East,,11.915,0.054,,16.962
2020-11-07 12:00:00,2020-11-07 13:00:00,10017,Morwell East,,10.463,0.049,,17.735
2020-11-07 13:00:00,2020-11-07 14:00:00,10017,Morwell East,,9.834,0.049,,17.956
2020-11-07 14:00:00,2020-11-07 15:00:00,10017,Morwell East,,11.305,0.063,,18.278
